# 宇宙引擎幾何連續介質雙波對比實驗數據 (修正版)
# 基礎剛度 alpha_base,0.12
# 非線性剛度 k_quad,0.015
# 重力波初始振幅,0.2
# 測得剪切光速 c_e,0.691512
# 測得重力波速 c_g,0.646880

Time(s),Light_r_0,Light_r_1,Light_r_2,Light_r_3,Light_r_4,Light_r_5,Light_r_6,Light_r_7,Light_r_8,Light_r_9,Light_r_10,Light_r_11,Light_r_12,Light_r_13,Light_r_14,Light_r_15,Light_r_16,Light_r_17,Light_r_18,Light_r_19,Light_r_20,Light_r_21,Light_r_22,Light_r_23,Light_r_24,Light_r_25,Light_r_26,Light_r_27,Light_r_28,Light_r_29,Light_r_30,Light_r_31,Grav_r_0,Grav_r_1,Grav_r_2,Grav_r_3,Grav_r_4,Grav_r_5,Grav_r_6,Grav_r_7,Grav_r_8,Grav_r_9,Grav_r_10,Grav_r_11,Grav_r_12,Grav_r_13,Grav_r_14,Grav_r_15,Grav_r_16,Grav_r_17,Grav_r_18,Grav_r_19,Grav_r_20,Grav_r_21,Grav_r_22,Grav_r_23,Grav_r_24,Grav_r_25,Grav_r_26,Grav_r_27,Grav_r_28,Grav_r_29,Grav_r_30,Grav_r_31
0.5000,1.886325e-04,6.916099e-02,7.135428e-02,3.563745e-02,1.023173e-02,1.787942e-03,1.958717e-04,1.373567e-05,6.278023e-07,1.902304e-08,3.881878e-10,5.406452e-12,5.194099e-14,3.473375e-16,1.632043e-18,5.449758e-21,1.310712e-23,2.303926e-26,3.004407e-29,2.949969e-32,2.210518e-35,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,7.563145e-14,6.082444e-02,3.809595e-01,3.240300e-01,5.206723e-02,5.498156e-02,3.326860e-02,8.266213e-03,1.117913e-03,8.901473e-05,4.324868e-06,1.309969e-07,2.514021e-09,3.102290e-11,2.498180e-13,1.332754e-15,4.779517e-18,1.166983e-20,1.960228e-23,2.285587e-26,1.867336e-29,1.081194e-32,4.266098e-36,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.5200,2.032252e-04,6.900469e-02,7.121976e-02,3.560217e-02,1.023748e-02,1.793368e-03,1.972013e-04,1.390384e-05,6.402281e-07,1.958714e-08,4.043983e-10,5.708183e-12,5.565600e-14,3.782239e-16,1.808943e-18,6.160885e-21,1.514803e-23,2.728815e-26,3.656041e-29,3.697454e-32,2.861428e-35,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.022167e-13,6.076861e-02,3.807222e-01,3.238625e-01,5.207833e-02,5.493172e-02,3.325473e-02,8.266758e-03,1.118768e-03,8.917797e-05,4.339893e-06,1.317775e-07,2.538262e-09,3.148593e-11,2.553593e-13,1.374904e-15,4.986081e-18,1.233150e-20,2.101022e-23,2.488171e-26,2.068105e-29,1.220699e-32,4.949523e-36,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.5400,2.183410e-04,6.884274e-02,7.108033e-02,3.556558e-02,1.024344e-02,1.798993e-03,1.985812e-04,1.407866e-05,6.531752e-07,2.017694e-08,4.214334e-10,6.027537e-12,5.962627e-14,4.116475e-16,2.003331e-18,6.956505e-21,1.747880e-23,3.225342e-26,4.437198e-29,4.618918e-32,3.688604e-35,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.366240e-13,6.071077e-02,3.804761e-01,3.236887e-01,5.208983e-02,5.488002e-02,3.324034e-02,8.267321e-03,1.119655e-03,8.934733e-05,4.355485e-06,1.325882e-07,2.563458e-09,3.196788e-11,2.611395e-13,1.419016e-15,5.203301e-18,1.303206e-20,2.251484e-23,2.707295e-26,2.288524e-29,1.376576e-32,5.729589e-36,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.5600,2.339772e-04,6.867515e-02,7.093602e-02,3.552768e-02,1.024958e-02,1.804817e-03,2.000115e-04,1.426017e-05,6.666494e-07,2.079295e-08,4.393177e-10,6.365262e-12,6.386619e-14,4.477905e-16,2.216758e-18,7.845718e-21,2.013691e-23,3.804534e-26,5.371445e-29,5.751525e-32,4.735962e-35,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.807411e-13,6.065084e-02,3.802212e-01,3.235087e-01,5.210174e-02,5.482649e-02,3.322545e-02,8.267904e-03,1.120574e-03,8.952277e-05,4.371646e-06,1.334289e-07,2.589613e-09,3.246891e-11,2.671622e-13,1.465134e-15,5.431512e-18,1.377320e-20,2.412162e-23,2.944141e-26,2.530321e-29,1.550567e-32,6.618623e-36,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.5800,2.501309e-04,6.850195e-02,7.078685e-02,3.548847e-02,1.025593e-02,1.810838e-03,2.014924e-04,1.444839e-05,6.806573e-07,2.143569e-08,4.580774e-10,6.722143e-12,6.839100e-14,4.868472e-16,2.450901e-18,8.838514e-21,2.316423e-23,4.478965e-26,6.486268e-29,7.139715e-32,6.057470e-35,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.368186e-13,6.058891e-02,3.799576e-01,3.233224e-01,5.211405e-02,5.477111e-02,3.321004e-02,8.268504e-03,1.121524e-03,8.970431e-05,4.388375e-06,1.342998e-07,2.616733e-09,3.298922e-11,2.734310e-13,1.513301e-15,5.671066e-18,1.455668e-20,2.583634e-23,3.199969e-26,2.795362e-29,1.744583e-32,7.630382e-36,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.6000,2.667993e-04,6.832317e-02,7.063282e-02,3.544795e-02,1.026246e-02,1.817057e-03,2.030237e-04,1.464337e-05,6.952051e-07,2.210573e-08,4.777395e-10,7.099005e-12,7.321679e-14,5.290253e-16,2.707574e-18,9.945852e-21,2.660753e-23,5.262956e-26,7.813671e-29,8.836514e-32,7.719272e-35,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,3.075234e-13,6.052489e-02,3.796852e-01,3.231300e-01,5.212676e-02,5.471390e-02,3.319411e-02,8.269124e-03,1.122506e-03,8.989195e-05,4.405674e-06,1.352009e-07,2.644823e-09,3.352897e-11,2.799496e-13,1.563565e-15,5.922332e-18,1.538435e-20,2.766512e-23,3.476127e-26,3.085664e-29,1.960719e-32,8.780183e-36,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.6200,2.839793e-04,6.813882e-02,7.047397e-02,3.540612e-02,1.026918e-02,1.823473e-03,2.046057e-04,1.484515e-05,7.102997e-07,2.280363e-08,4.983323e-10,7.496712e-12,7.836054e-14,5.745461e-16,2.988733e-18,1.117974e-20,3.051892e-23,6.172789e-26,9.390851e-29,1.090505e-31,9.802202e-35,1.496167e-38,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,3.959969e-13,6.045885e-02,3.794039e-01,3.229315e-01,5.213987e-02,5.465487e-02,3.317766e-02,8.269763e-03,1.123519e-03,9.008567e-05,4.423542e-06,1.361323e-07,2.673888e-09,3.408837e-11,2.867219e-13,1.615975e-15,6.185693e-18,1.625816e-20,2.961441e-23,3.774050e-26,3.403404e-29,2.201270e-32,1.008510e-35,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.6400,3.016679e-04,6.794893e-02,7.031030e-02,3.536299e-02,1.027609e-02,1.830085e-03,2.062382e-04,1.505378e-05,7.259482e-07,2.352999e-08,5.198852e-10,7.916167e-12,8.384018e-14,6.236453e-16,3.296490e-18,1.255334e-20,3.495651e-23,7.226962e-26,1.126097e-28,1.342033e-31,1.240479e-34,3.460989e-38,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.059195e-13,6.039082e-02,3.791140e-01,3.227267e-01,5.215337e-02,5.459399e-02,3.316070e-02,8.270419e-03,1.124564e-03,9.028549e-05,4.441980e-06,1.370941e-07,2.703934e-09,3.466760e-11,2.937519e-13,1.670581e-15,6.461549e-18,1.718015e-20,3.169103e-23,4.095267e-26,3.750929e-29,2.468746e-32,1.156411e-35,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.6600,3.198620e-04,6.775354e-02,7.014184e-02,3.531855e-02,1.028319e-02,1.836892e-03,2.079215e-04,1.526928e-05,7.421577e-07,2.428542e-08,5.424288e-10,8.358317e-12,8.967461e-14,6.765742e-16,3.633123e-18,1.408105e-20,3.998495e-23,8.446456e-26,1.347404e-28,1.647126e-31,1.564685e-34,6.018756e-38,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,6.415815e-13,6.032072e-02,3.788153e-01,3.225158e-01,5.216727e-02,5.453129e-02,3.314323e-02,8.271093e-03,1.125640e-03,9.049138e-05,4.460989e-06,1.380864e-07,2.734966e-09,3.526688e-11,3.010438e-13,1.727435e-15,6.750317e-18,1.815244e-20,3.390218e-23,4.441408e-26,4.130769e-29,2.765893e-32,1.323830e-35,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.6800,3.385583e-04,6.755266e-02,6.996860e-02,3.527281e-02,1.029047e-02,1.843895e-03,2.096555e-04,1.549172e-05,7.589359e-07,2.507056e-08,5.659949e-10,8.824151e-12,9.588372e-14,7.336000e-16,4.001086e-18,1.577861e-20,4.567614e-23,9.855043e-26,1.608789e-28,2.016305e-31,1.967366e-34,9.324288e-38,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,8.079597e-13,6.024859e-02,3.785079e-01,3.222986e-01,5.218156e-02,5.446678e-02,3.312526e-02,8.271787e-03,1.126748e-03,9.070335e-05,4.480569e-06,1.391093e-07,2.766993e-09,3.588642e-11,3.086020e-13,1.786593e-15,7.052432e-18,1.917728e-20,3.625545e-23,4.814209e-26,4.545652e-29,3.095711e-32,1.513111e-35,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.7000,3.577537e-04,6.734633e-02,6.979060e-02,3.522576e-02,1.029793e-02,1.851092e-03,2.114404e-04,1.572114e-05,7.762903e-07,2.588607e-08,5.906166e-10,9.314703e-12,1.024885e-13,7.950073e-16,4.403024e-18,1.766323e-20,5.210997e-23,1.147963e-25,1.916933e-28,2.461997e-31,2.466103e-34,1.356986e-37,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.010801e-12,6.017443e-02,3.781918e-01,3.220754e-01,5.219624e-02,5.440044e-02,3.310676e-02,8.272500e-03,1.127886e-03,9.092141e-05,4.500722e-06,1.401628e-07,2.800018e-09,3.652643e-11,3.164309e-13,1.848111e-15,7.368345e-18,2.025700e-20,3.875882e-23,5.215515e-26,4.998514e-29,3.461477e-32,1.726850e-35,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.7200,3.774446e-04,6.713458e-02,6.960788e-02,3.517742e-02,1.030556e-02,1.858483e-03,2.132761e-04,1.595757e-05,7.942290e-07,2.673264e-08,6.163282e-10,9.831052e-12,1.095111e-13,8.610986e-16,4.841784e-18,1.975371e-20,5.937511e-23,1.335061e-25,2.279538e-28,2.998845e-31,3.082115e-34,1.899294e-37,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.256715e-12,6.009831e-02,3.778669e-01,3.218461e-01,5.221131e-02,5.433230e-02,3.308775e-02,8.273229e-03,1.129056e-03,9.114554e-05,4.521446e-06,1.412472e-07,2.834049e-09,3.718714e-11,3.245352e-13,1.912047e-15,7.698524e-18,2.139405e-20,4.142072e-23,5.647289e-26,5.492516e-29,3.866767e-32,1.967925e-35,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.7400,3.976277e-04,6.691743e-02,6.942043e-02,3.512778e-02,1.031337e-02,1.866067e-03,2.151628e-04,1.620109e-05,8.127602e-07,2.761096e-08,6.431654e-10,1.037433e-11,1.169746e-13,9.321953e-16,5.320428e-18,2.207056e-20,6.756990e-23,1.550233e-25,2.705475e-28,3.644082e-31,3.840959e-34,2.588737e-37,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.553270e-12,6.002013e-02,3.775334e-01,3.216106e-01,5.222677e-02,5.426234e-02,3.306824e-02,8.273977e-03,1.130257e-03,9.137575e-05,4.542744e-06,1.423624e-07,2.869093e-09,3.786878e-11,3.329197e-13,1.978462e-15,8.043461e-18,2.259097e-20,4.425002e-23,6.111621e-26,6.031059e-29,4.315482e-32,2.239525e-35,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.7600,4.182995e-04,6.669491e-02,6.922830e-02,3.507684e-02,1.032136e-02,1.873844e-03,2.171006e-04,1.645172e-05,8.318925e-07,2.852178e-08,6.711651e-10,1.094570e-11,1.249035e-13,1.008639e-15,5.842251e-18,2.463614e-20,7.680331e-23,1.797350e-25,3.204943e-28,4.417946e-31,4.773349e-34,3.461507e-37,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.909102e-12,5.993999e-02,3.771912e-01,3.213689e-01,5.224261e-02,5.419056e-02,3.304820e-02,8.274741e-03,1.131490e-03,9.161201e-05,4.564615e-06,1.435086e-07,2.905157e-09,3.857160e-11,3.415893e-13,2.047419e-15,8.403660e-18,2.385044e-20,4.725604e-23,6.610728e-26,6.617796e-29,4.811873e-32,2.545180e-35,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.7800,4.394565e-04,6.646705e-02,6.903149e-02,3.502460e-02,1.032951e-02,1.881812e-03,2.190895e-04,1.670953e-05,8.516344e-07,2.946583e-08,7.003657e-10,1.154641e-11,1.333236e-13,1.090793e-15,6.410795e-18,2.747486e-20,8.719600e-23,2.080774e-25,3.789654e-28,5.344166e-31,5.916115e-34,4.562067e-37,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.334027e-12,5.985784e-02,3.768404e-01,3.211212e-01,5.225885e-02,5.411699e-02,3.302767e-02,8.275522e-03,1.132753e-03,9.185435e-05,4.587062e-06,1.446860e-07,2.942247e-09,3.929584e-11,3.505491e-13,2.118983e-15,8.779650e-18,2.517524e-20,5.044862e-23,7.146966e-26,7.256660e-29,5.360573e-32,2.888789e-35,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.8000,4.610950e-04,6.623388e-02,6.883004e-02,3.497107e-02,1.033783e-02,1.889972e-03,2.211295e-04,1.697457e-05,8.719951e-07,3.044390e-08,7.308067e-10,1.217772e-11,1.422618e-13,1.179042e-15,7.029865e-18,3.061327e-20,9.888143e-23,2.405414e-25,4.473038e-28,6.450517e-31,7.313334e-34,5.944756e-37,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.839166e-12,5.977370e-02,3.764809e-01,3.208673e-01,5.227548e-02,5.404162e-02,3.300662e-02,8.276321e-03,1.134047e-03,9.210275e-05,4.610083e-06,1.458945e-07,2.980371e-09,4.004177e-11,3.598043e-13,2.193221e-15,9.171976e-18,2.656827e-20,5.383807e-23,7.722840e-26,7.951869e-29,5.966622e-32,3.274660e-35,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.8200,4.832113e-04,6.599544e-02,6.862395e-02,3.491625e-02,1.034631e-02,1.898322e-03,2.232209e-04,1.724689e-05,8.929837e-07,3.145679e-08,7.625295e-10,1.284096e-11,1.517465e-13,1.273795e-15,7.703546e-18,3.408029e-20,1.120071e-22,2.776788e-25,5.270478e-28,7.769457e-31,9.017646e-34,7.676054e-37,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,3.437077e-12,5.968760e-02,3.761128e-01,3.206074e-01,5.229248e-02,5.396446e-02,3.298507e-02,8.277137e-03,1.135372e-03,9.235722e-05,4.633680e-06,1.471344e-07,3.019537e-09,4.080964e-11,3.693604e-13,2.270201e-15,9.581205e-18,2.803258e-20,5.743525e-23,8.341007e-26,8.707956e-29,6.635506e-32,3.707548e-35,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.8400,5.058016e-04,6.575175e-02,6.841327e-02,3.486014e-02,1.035496e-02,1.906862e-03,2.253636e-04,1.752656e-05,9.146098e-07,3.250532e-08,7.955764e-10,1.353754e-11,1.618074e-13,1.375486e-15,8.436227e-18,3.790739e-20,1.267361e-22,3.201093e-25,6.199567e-28,9.338854e-31,1.109180e-33,9.837135e-37,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,4.141895e-12,5.959949e-02,3.757361e-01,3.203413e-01,5.230986e-02,5.388550e-02,3.296300e-02,8.277970e-03,1.136729e-03,9.261775e-05,4.657854e-06,1.484058e-07,3.059752e-09,4.159970e-11,3.792230e-13,2.349997e-15,1.000793e-17,2.957132e-20,6.125157e-23,9.004284e-26,9.529787e-29,7.373191e-32,4.192696e-35,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.8600,5.288621e-04,6.550285e-02,6.819800e-02,3.480274e-02,1.036376e-02,1.915591e-03,2.275577e-04,1.781362e-05,9.368829e-07,3.359034e-08,8.299916e-10,1.426889e-11,1.724759e-13,1.484575e-15,9.232614e-18,4.212878e-20,1.432481e-22,3.685283e-25,7.280400e-28,1.120282e-30,1.361045e-33,1.252678e-36,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,4.969486e-12,5.950941e-02,3.753507e-01,3.200693e-01,5.232762e-02,5.380474e-02,3.294043e-02,8.278819e-03,1.138115e-03,9.288434e-05,4.682606e-06,1.497088e-07,3.101025e-09,4.241227e-11,3.893978e-13,2.432682e-15,1.045275e-17,3.118779e-20,6.529903e-23,9.715662e-26,1.042258e-28,8.186159e-32,4.735879e-35,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.8800,5.523889e-04,6.524877e-02,6.797817e-02,3.474405e-02,1.037272e-02,1.924508e-03,2.298034e-04,1.810814e-05,9.598133e-07,3.471273e-08,8.658206e-10,1.503651e-11,1.837848e-13,1.601548e-15,1.009775e-17,4.678164e-20,1.617416e-22,4.237151e-25,8.535909e-28,1.341268e-30,1.666225e-33,1.586490e-36,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.937603e-12,5.941737e-02,3.749568e-01,3.197911e-01,5.234575e-02,5.372221e-02,3.291735e-02,8.279685e-03,1.139533e-03,9.315698e-05,4.707936e-06,1.510435e-07,3.143364e-09,4.324761e-11,3.998907e-13,2.518331e-15,1.091630e-17,3.288544e-20,6.959022e-23,1.047831e-25,1.139193e-28,9.081453e-32,5.343456e-35,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.9000,5.763780e-04,6.498954e-02,6.775380e-02,3.468408e-02,1.038183e-02,1.933613e-03,2.321007e-04,1.841018e-05,9.834110e-07,3.587338e-08,9.031104e-10,1.584198e-11,1.957685e-13,1.726924e-15,1.103706e-17,5.190636e-20,1.824351e-22,4.865425e-25,9.992225e-28,1.602801e-30,2.035230e-33,1.999681e-36,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,7.066064e-12,5.932338e-02,3.745543e-01,3.195069e-01,5.236425e-02,5.363789e-02,3.289377e-02,8.280566e-03,1.140982e-03,9.343567e-05,4.733846e-06,1.524100e-07,3.186776e-09,4.410602e-11,4.107078e-13,2.607025e-15,1.139924e-17,3.466783e-20,7.413835e-23,1.129560e-25,1.244384e-28,1.006672e-31,6.022422e-35,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.9200,6.008253e-04,6.472521e-02,6.752492e-02,3.462282e-02,1.039109e-02,1.942904e-03,2.344497e-04,1.871979e-05,1.007687e-06,3.707323e-08,9.419097e-10,1.668692e-11,2.084632e-13,1.861248e-15,1.205633e-17,5.754675e-20,2.055692e-22,5.579869e-25,1.167909e-27,1.911794e-30,2.480494e-33,2.509817e-36,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,8.376930e-12,5.922741e-02,3.741432e-01,3.192166e-01,5.238313e-02,5.355180e-02,3.286967e-02,8.281464e-03,1.142461e-03,9.372042e-05,4.760337e-06,1.538086e-07,3.231272e-09,4.498779e-11,4.218553e-13,2.698843e-15,1.190224e-17,3.653871e-20,7.895732e-23,1.217108e-25,1.358474e-28,1.115024e-31,6.780464e-35,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.9400,6.257268e-04,6.445578e-02,6.729157e-02,3.456028e-02,1.040050e-02,1.952381e-03,2.368506e-04,1.903705e-05,1.032651e-06,3.831321e-08,9.822687e-10,1.757303e-11,2.219067e-13,2.005102e-15,1.316177e-17,6.375038e-20,2.314088e-22,6.391394e-25,1.363033e-27,2.276251e-30,3.016709e-33,3.138091e-36,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,9.894700e-12,5.912952e-02,3.737236e-01,3.189203e-01,5.240238e-02,5.346394e-02,3.284508e-02,8.282377e-03,1.143970e-03,9.401121e-05,4.787408e-06,1.552393e-07,3.276859e-09,4.589323e-11,4.333396e-13,2.793869e-15,1.242601e-17,3.850196e-20,8.406169e-23,1.310853e-25,1.482150e-28,1.234102e-31,7.626022e-35,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.9600,6.510782e-04,6.418133e-02,6.705374e-02,3.449646e-02,1.041005e-02,1.962044e-03,2.393034e-04,1.936202e-05,1.058315e-06,3.959432e-08,1.024239e-09,1.850206e-11,2.361388e-13,2.159097e-15,1.436003e-17,7.056881e-20,2.602452e-22,7.312190e-25,1.588433e-27,2.705431e-30,3.661200e-33,3.910023e-36,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.164651e-11,5.902967e-02,3.732954e-01,3.186180e-01,5.242199e-02,5.337430e-02,3.281998e-02,8.283306e-03,1.145511e-03,9.430806e-05,4.815062e-06,1.567023e-07,3.323546e-09,4.682267e-11,4.451674e-13,2.892189e-15,1.297126e-17,4.056161e-20,8.946673e-23,1.411195e-25,1.616151e-28,1.364881e-31,8.568362e-35,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.9800,6.768753e-04,6.390186e-02,6.681148e-02,3.443135e-02,1.041974e-02,1.971892e-03,2.418082e-04,1.969476e-05,1.084690e-06,4.091755e-08,1.067876e-09,1.947584e-11,2.512011e-13,2.323884e-15,1.565824e-17,7.805792e-20,2.923984e-22,8.355853e-25,1.848468e-27,3.210025e-30,4.434365e-33,4.856281e-36,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.366236e-11,5.892791e-02,3.728588e-01,3.183097e-01,5.244197e-02,5.328289e-02,3.279438e-02,8.284249e-03,1.147081e-03,9.461094e-05,4.843299e-06,1.581977e-07,3.371344e-09,4.777643e-11,4.573454e-13,2.993892e-15,1.353876e-17,4.272189e-20,9.518851e-23,1.518557e-25,1.761265e-28,1.508415e-31,9.617642e-35,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
